latitude,longitude,country,source,year,treatment,grain_yield_kgha,N,P,K
9.04781,37.19148,Ethiopia,Tamssa,2016,NK,3468.96,120,0,40
9.04781,37.19148,Ethiopia,Tamssa,2016,NP,2309.463184,120,40,0
9.04781,37.19148,Ethiopia,Tamssa,2016,NPK,4551.622531,120,40,40
9.04781,37.19148,Ethiopia,Tamssa,2016,NPK+,4249.822041,120,40,40
9.08204,37.08928,Ethiopia,Tamssa,2016,Control,3461.986286,0,0,0
9.08204,37.08928,Ethiopia,Tamssa,2016,PK,4960.902857,0,40,40
9.08204,37.08928,Ethiopia,Tamssa,2016,NK,6865.449796,120,0,40
9.08204,37.08928,Ethiopia,Tamssa,2016,NP,6161.377959,120,40,0
9.08204,37.08928,Ethiopia,Tamssa,2016,NPK,4376.036571,120,40,40
9.08204,37.08928,Ethiopia,Tamssa,2016,NPK+,5740.909714,120,40,40
9.09735,37.07513,Ethiopia,Tamssa,2016,Control,1865.675755,0,0,0
9.09735,37.07513,Ethiopia,Tamssa,2016,PK,1866.160653,0,40,40
9.09735,37.07513,Ethiopia,Tamssa,2016,NK,5607.060245,120,0,40
9.09735,37.07513,Ethiopia,Tamssa,2016,NP,4553.456327,120,40,0
9.09735,37.07513,Ethiopia,Tamssa,2016,NPK,4307.974531,120,40,40
9.09735,37.07513,Ethiopia,Tamssa,2016,NPK+,5085.274776,120,40,40
38.38063,7.03872,Ethiopia,Tamssa,2016,Control,6141.53288,0,0,0
38.38063,7.03872,Ethiopia,Tamssa,2016,PK,4953.505978,0,40,40
38.38063,7.03872,Ethiopia,Tamssa,2016,NK,7372.190476,120,0,40
38.38063,7.03872,Ethiopia,Tamssa,2016,NP,7288.253968,120,40,0
38.38063,7.03872,Ethiopia,Tamssa,2016,NPK,6972.871111,120,40,40
38.38063,7.03872,Ethiopia,Tamssa,2016,NPK+,7417.679602,120,40,40
38.38059,7.03970,Ethiopia,Tamssa,2016,Control,4659.685131,0,0,0
38.38059,7.03970,Ethiopia,Tamssa,2016,PK,5098.920894,0,40,40
38.38059,7.03970,Ethiopia,Tamssa,2016,NK,6321.347985,120,0,40
38.38059,7.03970,Ethiopia,Tamssa,2016,NP,7330.266928,120,40,0
38.38059,7.03970,Ethiopia,Tamssa,2016,NPK,8970.462081,120,40,40
38.38059,7.03970,Ethiopia,Tamssa,2016,NPK+,7533.714286,120,40,40
38.38006,7.04056,Ethiopia,Tamssa,2016,Control,3595.698925,0,0,0
38.38006,7.04056,Ethiopia,Tamssa,2016,PK,6110.188679,0,40,40
38.38006,7.04056,Ethiopia,Tamssa,2016,NK,4935.515873,120,0,40
38.38006,7.04056,Ethiopia,Tamssa,2016,NP,8050.490405,120,40,0
38.38006,7.04056,Ethiopia,Tamssa,2016,NPK,8226.267574,120,40,40
38.38006,7.04056,Ethiopia,Tamssa,2016,NPK+,7824.712107,120,40,40
38.38613,7.05077,Ethiopia,Tamssa,2016,Control,5838.623492,0,0,0
38.38613,7.05077,Ethiopia,Tamssa,2016,PK,6821.856209,0,40,40
38.38613,7.05077,Ethiopia,Tamssa,2016,NK,8741.759219,120,0,40
38.38613,7.05077,Ethiopia,Tamssa,2016,NP,7353.609831,120,40,0
38.38613,7.05077,Ethiopia,Tamssa,2016,NPK,8543.462222,120,40,40
38.38613,7.05077,Ethiopia,Tamssa,2016,NPK+,7438.955453,120,40,40
38.38547,7.05370,Ethiopia,Tamssa,2016,Control,7822.761143,0,0,0
